"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"sigmoid",0.8,40,"Modularity",0.572422627462613,0.589283536011259,0.016860908548646,2.94553494913113
"sigmoid",0.8,40,"Nestedness",1.08947018198251,0.956050040368513,-0.133420141614002,-12.2463325587504
"sigmoid",0.8,40,"varz_males",0.693735866293887,0.0763825773448922,-0.617353288948995,-88.9896744487283
"sigmoid",0.8,40,"zbar_males",5.01179188953597,5.95905649984255,0.947264610306585,18.9007171723224
"u-shaped",0.8,40,"Centralization",0.0200965230105061,0.0178995411844234,-0.00219698182608265,-10.9321489340923
"u-shaped",0.8,40,"I_s",0.342505044587422,0.348143074276676,0.00563802968925392,1.64611581007382
"u-shaped",0.8,40,"Modularity",0.591802886816557,0.607805680518483,0.0160027937019263,2.70407496455601
"u-shaped",0.8,40,"Nestedness",0.960685278620783,0.88505495359853,-0.0756303250222528,-7.87253918690543
"u-shaped",0.8,40,"varz_males",0.723235074233148,0.0853095373558996,-0.637925536877248,-88.2044524117758
"u-shaped",0.8,40,"zbar_males",5.00542500553069,4.99311818000966,-0.0123068255210335,-0.245869741479198
