"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"uniform",1.2,40,"I_s",0.0782834837406518,0.0957295534263558,0.017446069685704,22.2857604849341
"uniform",1.2,40,"Modularity",0.265641600949311,0.273505113695055,0.00786351274574426,2.96019626355315
"uniform",1.2,40,"Nestedness",1.17506609494522,1.24081564972878,0.0657495547835636,5.59539204359639
"uniform",1.2,40,"varz_males",0.717636940701426,0.0737827579040953,-0.643854182797331,-89.7186510727863
"uniform",1.2,40,"zbar_males",5.00594366707271,5.0029909882665,-0.0029526788062153,-0.0589834605138878
"gaussian",1.2,40,"Centralization",0.0277520419845529,0.0199087430305614,-0.00784329895399155,-28.2620607101892
"gaussian",1.2,40,"I_s",0.115365735880832,0.139302182408467,0.0239364465276348,20.7483152123782
"gaussian",1.2,40,"Modularity",0.391752700411768,0.353280926278577,-0.0384717741331913,-9.82042346938616
"gaussian",1.2,40,"Nestedness",1.87353072501709,1.86328457946332,-0.010246145553767,-0.546889646214559
"gaussian",1.2,40,"varz_males",0.713047363674728,0.0830743647156417,-0.629972998959086,-88.3493903844601
"gaussian",1.2,40,"zbar_males",4.97826745770183,5.00415030771322,0.0258828500113912,0.519916823097725
"sigmoid",1.2,40,"Centralization",0.0519503352482631,0.0340134441078532,-0.0179368911404099,-34.526997861885
"sigmoid",1.2,40,"I_s",0.342373334658631,0.0916574582230677,-0.250715876435563,-73.2287976473237
"sigmoid",1.2,40,"Modularity",0.287060531767878,0.268861213225394,-0.0181993185424839,-6.33988881383393
"sigmoid",1.2,40,"Nestedness",2.44051412065575,1.51875703758624,-0.921757083069516,-37.7689715157987
"sigmoid",1.2,40,"varz_males",0.715038405343285,0.0763769702252153,-0.63866143511807,-89.318480006882
"sigmoid",1.2,40,"zbar_males",4.99872059894135,6.00519982923072,1.00647923028937,20.1347366864739
"u-shaped",1.2,40,"Centralization",0.0358272642421979,0.0242955628619638,-0.011531701380234,-32.1869437260907
"u-shaped",1.2,40,"I_s",0.103829356972868,0.107254276225192,0.0034249192523238,3.29860393262262
"u-shaped",1.2,40,"Modularity",0.274394728949241,0.291514525046817,0.0171197960975758,6.2391125963439
"u-shaped",1.2,40,"Nestedness",1.22127395048147,1.64075945587334,0.419485505391876,34.3481906927189
"u-shaped",1.2,40,"varz_males",0.701901692175784,0.08333530912968,-0.618566383046104,-88.1272106822604
"u-shaped",1.2,40,"zbar_males",5.00579419272986,5.03977806709115,0.0339838743612937,0.678890762441852
"uniform",1.5,40,"Centralization",0.0286126854671725,0.0228721302875749,-0.00574055517959756,-20.0629723700131
"uniform",1.5,40,"I_s",0.0793603496351587,0.0941055840260311,0.0147452343908724,18.5801026062263
"uniform",1.5,40,"Modularity",0.267317957646296,0.273022426283024,0.00570446863672847,2.13396387094816
"uniform",1.5,40,"Nestedness",1.17620408830234,1.22206159515367,0.0458575068513394,3.89877125129938
"uniform",1.5,40,"varz_males",0.725452062576526,0.0768649441278353,-0.648587118448691,-89.4045453734268
"uniform",1.5,40,"zbar_males",5.02016177806619,4.99015335723079,-0.0300084208353981,-0.59775804370507
"gaussian",1.5,40,"Centralization",0.025857698247537,0.0199077793818355,-0.0059499188657015,-23.0102417034287
"gaussian",1.5,40,"I_s",0.12338971844774,0.167404854937884,0.0440151364901441,35.6716402661914
"gaussian",1.5,40,"Modularity",0.406513143057468,0.386951433455986,-0.019561709601482,-4.8120730991265
"gaussian",1.5,40,"Nestedness",2.02465588775568,1.90120979093394,-0.123446096821742,-6.0971396457193
"gaussian",1.5,40,"varz_males",0.716098177517946,0.0864302835656191,-0.629667893952327,-87.9303863242337
"gaussian",1.5,40,"zbar_males",4.99792210016977,5.01796224873831,0.0200401485685466,0.400969606306307
"sigmoid",1.5,40,"Centralization",0.0489402596035761,0.0317491067062848,-0.0171911528972913,-35.1268118243393
"sigmoid",1.5,40,"I_s",0.318475275229,0.0966935346179725,-0.221781740611027,-69.6386055248889
"sigmoid",1.5,40,"Modularity",0.294104551070233,0.274506038166346,-0.0195985129038872,-6.66379110169125
"sigmoid",1.5,40,"Nestedness",2.49249655407683,1.68563994488566,-0.806856609191166,-32.3714232571932
"sigmoid",1.5,40,"varz_males",0.713143815082021,0.0759755142154452,-0.637168300866576,-89.3463965319944
"sigmoid",1.5,40,"zbar_males",4.99987320614116,6.01793748110657,1.0180642749654,20.361801849594
"u-shaped",1.5,40,"Centralization",0.0337004849934069,0.0242473231989851,-0.0094531617944218,-28.0505215170381
"u-shaped",1.5,40,"I_s",0.0927291323852418,0.103203605054629,0.0104744726693869,11.2957733993141
"u-shaped",1.5,40,"Modularity",0.270387017263294,0.284411664825642,0.014024647562348,5.18687905369779
"u-shaped",1.5,40,"Nestedness",1.23422940792328,1.54896477733505,0.314735369411778,25.500556654322
"u-shaped",1.5,40,"varz_males",0.688813436724915,0.0827346458854714,-0.606078790839444,-87.9888164959662
"u-shaped",1.5,40,"zbar_males",5.02399209675926,5.03254419233273,0.00855209557346992,0.170225100055123
"uniform",2,40,"Centralization",0.0302446445487389,0.0238862261812928,-0.00635841836744607,-21.0232868076844
"uniform",2,40,"I_s",0.0802389420239239,0.0938916027126929,0.013652660688769,17.0150058617402
"uniform",2,40,"Modularity",0.26773252108071,0.272513209700293,0.00478068861958286,1.78562118650565
"uniform",2,40,"Nestedness",1.20118112434841,1.22737114417919,0.026190019830781,2.18035559333219
"uniform",2,40,"varz_males",0.67959656414549,0.0781727242153921,-0.601423839930098,-88.497186663431
"uniform",2,40,"zbar_males",4.99491843899313,4.98225321746154,-0.0126652215315941,-0.253562128917307
"gaussian",2,40,"Centralization",0.0238642476974353,0.0189169906901748,-0.00494725700726048,-20.7308316188495
"gaussian",2,40,"I_s",0.139780658414772,0.202311446777456,0.0625307883626845,44.7349362006413
"gaussian",2,40,"Modularity",0.431496862068802,0.445863304699034,0.014366442630232,3.32944312998068
"gaussian",2,40,"Nestedness",2.03209528685209,1.74165441337781,-0.29044087347428,-14.2926798439753
"gaussian",2,40,"varz_males",0.708129563267612,0.0841966776507783,-0.623932885616834,-88.109989750709
"gaussian",2,40,"zbar_males",5.00888242500701,5.01180251765671,0.00292009264970616,0.0582982869617284
"sigmoid",2,40,"Centralization",0.0446965024526663,0.0317592892839541,-0.0129372131687122,-28.9445761050604
"sigmoid",2,40,"I_s",0.290734505641018,0.0963390785344162,-0.194395427106602,-66.863555351985
"sigmoid",2,40,"Modularity",0.308196452517421,0.280012601413511,-0.0281838511039101,-9.14476817422712
"sigmoid",2,40,"Nestedness",2.43295396245746,1.81403333277759,-0.618920629679865,-25.4390604684813
"sigmoid",2,40,"varz_males",0.719974997159436,0.0759818541810796,-0.643993142978356,-89.4465982178748
"sigmoid",2,40,"zbar_males",4.97912040552924,6.02848486297138,1.04936445744215,21.0752978834744
"u-shaped",2,40,"Centralization",0.0300533250328923,0.0245488991735061,-0.00550442585938622,-18.3155303227241
"u-shaped",2,40,"I_s",0.0892307343116178,0.0987818015398247,0.00955106722820694,10.7037864272774
"u-shaped",2,40,"Modularity",0.271003565816509,0.280797761270345,0.00979419545383542,3.61404670980117
"u-shaped",2,40,"Nestedness",1.21059154328905,1.47308299586046,0.262491452571416,21.6829081639093
"u-shaped",2,40,"varz_males",0.692421850404116,0.0799560280887418,-0.612465822315374,-88.4527000350903
"u-shaped",2,40,"zbar_males",4.98967797625107,5.00240798951329,0.0127300132622201,0.255126950532881
"uniform",0.2,200,"Centralization",0.0307142537950698,0.0246412591604572,-0.00607299463461259,-19.7725612190761
"uniform",0.2,200,"I_s",0.0808355686150649,0.0920026758659257,0.0111671072508608,13.8145960276942
"uniform",0.2,200,"Modularity",0.266853795833333,0.272034533333333,0.00518073749999998,1.94141420541594
"uniform",0.2,200,"Nestedness",1.19367246714485,1.23536765451995,0.0416951873751048,3.49301743340329
"uniform",0.2,200,"varz_males",0.719598827838122,0.0768542149605656,-0.642744612877557,-89.3198526752111
"uniform",0.2,200,"zbar_males",5.00750806821341,4.99725526767635,-0.0102528005370575,-0.204748557513867
"gaussian",0.2,200,"Centralization",0.0546793407842998,0.0245571260304202,-0.0301222147538796,-55.0888403587496
"gaussian",0.2,200,"I_s",0.488874161703977,0.112039835763402,-0.376834325940574,-77.0820704917425
"gaussian",0.2,200,"Modularity",0.256779454166667,0.2768331625,0.0200537083333334,7.80970128564772
"gaussian",0.2,200,"Nestedness",1.33389716419764,1.24373769279058,-0.0901594714070648,-6.75910211274022
"gaussian",0.2,200,"varz_males",0.713492250814407,0.0681774718680162,-0.645314778946391,-90.444539265816
"gaussian",0.2,200,"zbar_males",4.98785829916672,5.00462749506824,0.016769195901519,0.336200326787963
"sigmoid",0.2,200,"Centralization",0.056636821028596,0.0311374904346147,-0.0254993305939812,-45.0225315102107
"sigmoid",0.2,200,"I_s",0.406515854229035,0.0898025449400408,-0.316713309288994,-77.9092146085291
"sigmoid",0.2,200,"Modularity",0.261131770833333,0.2667089,0.00557712916666669,2.13575282274874
"sigmoid",0.2,200,"Nestedness",1.39655857271471,1.21340386823719,-0.183154704477527,-13.1147169947552
"sigmoid",0.2,200,"varz_males",0.716247961183161,0.073319568439012,-0.64292839274415,-89.7633818994896
"sigmoid",0.2,200,"zbar_males",4.99511355021803,5.82342977263723,0.8283162224192,16.5825303887846
"u-shaped",0.2,200,"Centralization",0.0597646907514723,0.0368377528215816,-0.0229269379298907,-38.3620121540174
"u-shaped",0.2,200,"I_s",0.493569309858737,0.0851397866601986,-0.408429523198538,-82.7501862535646
"u-shaped",0.2,200,"Modularity",0.262712870833333,0.2555460125,-0.00716685833333336,-2.72801949542855
"u-shaped",0.2,200,"Nestedness",1.48458507375725,1.17918306636058,-0.305402007396669,-20.5715396709293
"u-shaped",0.2,200,"varz_males",0.706442558437424,0.0727354856939753,-0.633707072743449,-89.7039773686825
"u-shaped",0.2,200,"zbar_males",4.99229307022941,4.92992728704743,-0.062365783181975,-1.24924122651936
"uniform",0.5,200,"Centralization",0.0298014025100788,0.0246440333051546,-0.00515736920492417,-17.3057935886741
"uniform",0.5,200,"I_s",0.0792469894791475,0.0932613553024382,0.0140143658232907,17.6844141530176
"uniform",0.5,200,"Modularity",0.267783108333333,0.271802220833333,0.00401911249999998,1.50088350419662
"uniform",0.5,200,"Nestedness",1.20445962407405,1.23070242631626,0.0262428022422148,2.17880298498088
"uniform",0.5,200,"varz_males",0.710515262945701,0.0762289169204994,-0.634286346025201,-89.2713188729452
"uniform",0.5,200,"zbar_males",5.01809018846539,5.01109588970852,-0.00699429875687496,-0.139381686940424
"gaussian",0.5,200,"Centralization",0.0427428747622943,0.0240387386112493,-0.0187041361510449,-43.7596587853862
"gaussian",0.5,200,"I_s",0.273415600166754,0.0953137684599466,-0.178101831706808,-65.1396012510569
"gaussian",0.5,200,"Modularity",0.29220176568156,0.28083353231497,-0.0113682333665903,-3.89054232443596
"gaussian",0.5,200,"Nestedness",1.28619981321301,1.22789036237526,-0.0583094508377422,-4.53346752493157
"gaussian",0.5,200,"varz_males",0.706767270888539,0.0752787406331615,-0.631488530255377,-89.3488643668344
"gaussian",0.5,200,"zbar_males",5.00151903403315,4.99818965941104,-0.00332937462211014,-0.0665672688528264
"sigmoid",0.5,200,"Centralization",0.0578768743209996,0.0338799205297624,-0.0239969537912372,-41.4620763003616
"sigmoid",0.5,200,"I_s",0.407927439674721,0.093969838696249,-0.313957600978472,-76.9640799914857
"sigmoid",0.5,200,"Modularity",0.26264555311566,0.266354425,0.00370887188433988,1.41212057099121
"sigmoid",0.5,200,"Nestedness",1.42335474863843,1.20718086271495,-0.216173885923484,-15.1876323263947
"sigmoid",0.5,200,"varz_males",0.707556762332265,0.0749071161368896,-0.632649646195375,-89.4132711148178
"sigmoid",0.5,200,"zbar_males",4.99979640378413,5.87041482251152,0.870618418727393,17.4130774218818
"u-shaped",0.5,200,"Centralization",0.0545751254936459,0.0420054092247587,-0.0125697162688872,-23.0319511960639
"u-shaped",0.5,200,"I_s",0.272649393770464,0.0897600340570388,-0.182889359713425,-67.078586599534
"u-shaped",0.5,200,"Modularity",0.270435425,0.254635068015115,-0.0158003569848851,-5.84256185552804
"u-shaped",0.5,200,"Nestedness",1.39288329699247,1.18262661624174,-0.21025668075073,-15.0950679934722
"u-shaped",0.5,200,"varz_males",0.710052785323145,0.0731229697362258,-0.636929815586919,-89.7017558063732
"u-shaped",0.5,200,"zbar_males",4.98474141855093,5.08599225295407,0.101250834403149,2.03121538112969
"uniform",0.8,200,"Centralization",0.0301703122463454,0.0237148194038732,-0.00645549284247222,-21.3968380232929
"uniform",0.8,200,"I_s",0.0807032823740685,0.0932121173175346,0.0125088349434661,15.4997846128318
"uniform",0.8,200,"Modularity",0.266936166666667,0.2743225,0.00738633333333333,2.76707852126944
"uniform",0.8,200,"Nestedness",1.20236543074482,1.23016746042885,0.0278020296840336,2.3122778627136
"uniform",0.8,200,"varz_males",0.703088361200358,0.0740152016890477,-0.629073159511311,-89.4728449831421
"uniform",0.8,200,"zbar_males",5.00056067607085,5.02375753172945,0.0231968556585969,0.463885095317423
"gaussian",0.8,200,"Centralization",0.0329702815322917,0.024061637288128,-0.00890864424416371,-27.020224972718
"gaussian",0.8,200,"I_s",0.126434710523613,0.106500451552495,-0.0199342589711187,-15.7664449015333
"gaussian",0.8,200,"Modularity",0.36170137828978,0.300112508111246,-0.0615888701785333,-17.027546444457
"gaussian",0.8,200,"Nestedness",1.29249542303788,1.43502231760826,0.142526894570377,11.0272649349413
"gaussian",0.8,200,"varz_males",0.712689878720406,0.080219709697306,-0.6324701690231,-88.7440930350609
"gaussian",0.8,200,"zbar_males",5.00230432802527,5.00432610004071,0.00202177201543829,0.0404168135895166
"sigmoid",0.8,200,"Centralization",0.0637726565634054,0.0326016654392044,-0.031170991124201,-48.8783011465258
"sigmoid",0.8,200,"I_s",0.431884496179543,0.0886230293458471,-0.343261466833696,-79.4799234217001
"sigmoid",0.8,200,"Modularity",0.26609059791347,0.26211917876765,-0.00397141914582044,-1.49250637826441
"sigmoid",0.8,200,"Nestedness",1.51879729951929,1.22794104473644,-0.290856254782845,-19.150432705859
"sigmoid",0.8,200,"varz_males",0.733096337559108,0.0756198980481367,-0.657476439510971,-89.6848621151324
"sigmoid",0.8,200,"zbar_males",4.97672151879185,5.93454814369426,0.957826624902418,19.2461366641817
"u-shaped",0.8,200,"Centralization",0.0433450884950508,0.0403326245826124,-0.00301246391243842,-6.94995446319689
"u-shaped",0.8,200,"I_s",0.153027720113488,0.129171325449392,-0.0238563946640968,-15.5895903346168
"u-shaped",0.8,200,"Modularity",0.272845508333333,0.275606321143205,0.00276081280987162,1.0118593583365
"u-shaped",0.8,200,"Nestedness",1.30764525422465,1.23288448614489,-0.0747607680797668,-5.71720562883815
"u-shaped",0.8,200,"varz_males",0.725557097860472,0.0801352468053211,-0.645421851055151,-88.9553493389253
"u-shaped",0.8,200,"zbar_males",4.99142423028301,4.97592723495372,-0.0154969953292872,-0.310472414571913
"uniform",1,200,"Centralization",0.030322129691229,0.0230369628844192,-0.00728516680680978,-24.0259074180964
"uniform",1,200,"I_s",0.0832377709322246,0.092756224374488,0.00951845344226339,11.4352574986825
"uniform",1,200,"Modularity",0.267244883333333,0.271803775,0.00455889166666668,1.70588548218541
"uniform",1,200,"Nestedness",1.18730206174514,1.20380993638504,0.0165078746398999,1.39036856515149
"uniform",1,200,"varz_males",0.691301336501773,0.0764252097911345,-0.614876126710639,-88.9447328168244
"uniform",1,200,"zbar_males",4.98709737777858,4.99020340836071,0.00310603058212156,0.0622813301372728
"gaussian",1,200,"Centralization",0.0308866741503065,0.0259921907822326,-0.00489448336807396,-15.8465859556633
"gaussian",1,200,"I_s",0.0931747279598283,0.120861193097974,0.0276864651381458,29.7145650375096
"gaussian",1,200,"Modularity",0.395612523038424,0.321053886438019,-0.0745586366004049,-18.8463792874331
"gaussian",1,200,"Nestedness",1.32453515376559,1.61584067117136,0.291305517405774,21.9930378274677
"gaussian",1,200,"varz_males",0.707036906500321,0.0872204838584845,-0.619816422641837,-87.6639418598094
"gaussian",1,200,"zbar_males",4.98590193624525,5.00852576838429,0.0226238321390397,0.453756059150997
"sigmoid",1,200,"Centralization",0.0683181662767088,0.0329832887091017,-0.0353348775676072,-51.7210567749878
"sigmoid",1,200,"I_s",0.420759457888088,0.0879374299692594,-0.332822027918828,-79.1003081878082
"sigmoid",1,200,"Modularity",0.26716368252106,0.264989702524627,-0.00217397999643265,-0.813725868695227
"sigmoid",1,200,"Nestedness",1.65669216656487,1.21906987666733,-0.437622289897539,-26.4154257942164
"sigmoid",1,200,"varz_males",0.700628171422099,0.0754266225382755,-0.625201548883824,-89.2344291002204
"sigmoid",1,200,"zbar_males",4.99047858528703,5.96518394466326,0.974705359376225,19.5313003095507
"u-shaped",1,200,"Centralization",0.0371123163336957,0.032022337407178,-0.00508997892651776,-13.7150666661471
"u-shaped",1,200,"I_s",0.121757020095755,0.125279004275849,0.00352198418009401,2.89263335890135
"u-shaped",1,200,"Modularity",0.274471245833333,0.289211966666667,0.0147407208333333,5.37058837933221
"u-shaped",1,200,"Nestedness",1.27712458088102,1.27967089685613,0.00254631597511024,0.199378824370734
"u-shaped",1,200,"varz_males",0.696844114727368,0.0862108746473584,-0.61063324008001,-87.6283844800659
"u-shaped",1,200,"zbar_males",5.00795215061281,5.01358359434697,0.00563144373416247,0.112450030767034
"uniform",1.2,200,"Centralization",0.0305786308012239,0.0250630377644568,-0.00551559303676702,-18.0374100875251
"uniform",1.2,200,"I_s",0.0814267194720605,0.092748482001641,0.0113217625295805,13.9042351245224
"uniform",1.2,200,"Modularity",0.266606075,0.273071533333333,0.00646545833333334,2.42509790271408
"uniform",1.2,200,"Nestedness",1.18557873080513,1.21855300119702,0.0329742703918894,2.78128052866607
"uniform",1.2,200,"varz_males",0.729295855601743,0.075717567928833,-0.65357828767291,-89.6177158628773
"uniform",1.2,200,"zbar_males",5.00265726586046,4.99599141320392,-0.00666585265654174,-0.133246238994452
"gaussian",1.2,200,"Centralization",0.0307506366747304,0.0269473328763727,-0.00380330379835768,-12.3682115547321
"gaussian",1.2,200,"I_s",0.0951158115262757,0.135388289521199,0.0402724779949228,42.340466162976
"gaussian",1.2,200,"Modularity",0.41869888015672,0.330981613102352,-0.0877172670543677,-20.9499645715639
"gaussian",1.2,200,"Nestedness",1.5303172720617,1.74960712340369,0.219289851341984,14.3296985105937
"gaussian",1.2,200,"varz_males",0.683193982849253,0.0874515249368103,-0.595742457912443,-87.1996055099762
"gaussian",1.2,200,"zbar_males",5.00213495348195,5.00942633751775,0.00729138403580443,0.145765440229255
"sigmoid",1.2,200,"Centralization",0.0675387684705892,0.0358951719278181,-0.0316435965427711,-46.8524926636037
"sigmoid",1.2,200,"I_s",0.415246025956567,0.0890790528543055,-0.326166973102261,-78.5478855218176
"sigmoid",1.2,200,"Modularity",0.271480752569337,0.263402910621609,-0.00807784194772776,-2.97547500928806
"sigmoid",1.2,200,"Nestedness",1.75149021323454,1.2598323617154,-0.491657851519143,-28.0708306449044
"sigmoid",1.2,200,"varz_males",0.710880967955734,0.075698331001313,-0.635182636954421,-89.3514759272572
"sigmoid",1.2,200,"zbar_males",5.01114234835462,6.04634608676509,1.03520373841047,20.6580389549376
"u-shaped",1.2,200,"Centralization",0.0345068695792807,0.0308832968647428,-0.00362357271453786,-10.5010183732042
"u-shaped",1.2,200,"I_s",0.107033717042176,0.122438330528595,0.0154046134864195,14.3922998398247
"u-shaped",1.2,200,"Modularity",0.273702645833333,0.283597454051382,0.00989480821804872,3.61516717820624
"u-shaped",1.2,200,"Nestedness",1.25099454761613,1.26043744523479,0.00944289761865935,0.754831237006871
"u-shaped",1.2,200,"varz_males",0.752304686131203,0.086031470828457,-0.666273215302746,-88.5642782220483
"u-shaped",1.2,200,"zbar_males",5.00845443859445,5.01300819017013,0.00455375157568394,0.0909212938145822
"uniform",1.5,200,"Centralization",0.0290536437906892,0.0234669033175494,-0.00558674047313974,-19.2290526909059
"uniform",1.5,200,"I_s",0.0833785743195382,0.0931202740109953,0.00974169969145719,11.6836966462431
"uniform",1.5,200,"Modularity",0.265961666666667,0.271407133333333,0.00544546666666668,2.04746298025405
"uniform",1.5,200,"Nestedness",1.20412501899464,1.23137157682882,0.0272465578341781,2.26276818472944
"uniform",1.5,200,"varz_males",0.713469609813357,0.0768036002968744,-0.636666009516482,-89.2351966726423
"uniform",1.5,200,"zbar_males",4.98805169222879,5.00348522686936,0.0154335346405698,0.309410078179718
"gaussian",1.5,200,"Centralization",0.0337480004830598,0.026829237582514,-0.0069187629005458,-20.5012528194633
"gaussian",1.5,200,"I_s",0.124107330419956,0.166552335874226,0.04244500545427,34.2002404778542
"gaussian",1.5,200,"Modularity",0.442311010367479,0.357105332862209,-0.0852056775052701,-19.263747794675
"gaussian",1.5,200,"Nestedness",1.78429038915612,1.87918406403397,0.0948936748778517,5.31828649947117
"gaussian",1.5,200,"varz_males",0.705115378401187,0.091197678904443,-0.613917699496744,-87.0662757191271
"gaussian",1.5,200,"zbar_males",4.98800542013777,4.99818420753688,0.0101787873991155,0.2040652834502
"sigmoid",1.5,200,"Centralization",0.0677306068266541,0.0366888991748801,-0.031041707651774,-45.8311376586664
"sigmoid",1.5,200,"I_s",0.406385758302096,0.0896798235163611,-0.316705934785735,-77.9323409631655
"sigmoid",1.5,200,"Modularity",0.277905041761748,0.263223452347238,-0.01468158941451,-5.28295180304672
"sigmoid",1.5,200,"Nestedness",1.98676039507835,1.37895632218303,-0.607804072895318,-30.5927214172874
"sigmoid",1.5,200,"varz_males",0.703289847786987,0.0743250481901841,-0.628964799596802,-89.4318041950897
"sigmoid",1.5,200,"zbar_males",4.99005775411785,6.10567327876138,1.11561552464353,22.3567657853843
"u-shaped",1.5,200,"Centralization",0.0327847689626041,0.0293476306327953,-0.00343713832980886,-10.4839486095797
"u-shaped",1.5,200,"I_s",0.095274820000941,0.11283206016393,0.0175572401629894,18.4279961513609
"u-shaped",1.5,200,"Modularity",0.272377545833333,0.284695433333333,0.0123178875,4.52235791401734
"u-shaped",1.5,200,"Nestedness",1.21450655141945,1.23511680484941,0.0206102534299586,1.69700636080311
"u-shaped",1.5,200,"varz_males",0.734022637688025,0.0840452371158258,-0.649977400572199,-88.5500483499329
"u-shaped",1.5,200,"zbar_males",5.00212347064176,4.98844678086634,-0.0136766897754255,-0.273417676626658
"uniform",2,200,"Centralization",0.0307844011780453,0.0234613607957665,-0.00732304038227882,-23.7881527723249
"uniform",2,200,"I_s",0.0818705690297631,0.0922227373100159,0.0103521682802528,12.6445539623517
"uniform",2,200,"Modularity",0.26745345,0.270941516666667,0.00348806666666668,1.304177106957
"uniform",2,200,"Nestedness",1.20998211994415,1.22544157878361,0.0154594588394601,1.27766010626451
"uniform",2,200,"varz_males",0.68915073420708,0.0781515237709402,-0.61099921043614,-88.6597343814979
"uniform",2,200,"zbar_males",4.99458142380772,4.99838890038471,0.00380747657698866,0.0762321454774873
"gaussian",2,200,"Centralization",0.0402278319513085,0.0259176461752009,-0.0143101857761076,-35.572848652218
"gaussian",2,200,"I_s",0.204814153560671,0.202429422454866,-0.00238473110580509,-1.16433901873811
"gaussian",2,200,"Modularity",0.469261899949521,0.39489549725256,-0.0743664026969606,-15.8475262332101
"gaussian",2,200,"Nestedness",2.28632104467928,1.93178568669206,-0.354535357987214,-15.5068055211357
"gaussian",2,200,"varz_males",0.70352737139895,0.0886546026881693,-0.61487276871078,-87.398556716865
"gaussian",2,200,"zbar_males",4.99672517245263,5.01173733451269,0.0150121620600583,0.30044001905131
"sigmoid",2,200,"Centralization",0.0665392950156503,0.0367457000001445,-0.0297935950155057,-44.7759403048953
"sigmoid",2,200,"I_s",0.374503368157841,0.0895266690781348,-0.284976699079706,-76.0945623750966
"sigmoid",2,200,"Modularity",0.284433763989205,0.268668572848835,-0.0157651911403706,-5.54265812864922
"sigmoid",2,200,"Nestedness",2.19670425647475,1.56844253255125,-0.628261723923501,-28.6001960469512
"sigmoid",2,200,"varz_males",0.70395516684265,0.0755294912518334,-0.628425675590816,-89.2706958043088
"sigmoid",2,200,"zbar_males",5.01515120027167,6.12650797645219,1.11135677618052,22.1599854481022
"u-shaped",2,200,"Centralization",0.0329698087093647,0.025570780724096,-0.00739902798526873,-22.4418286757215
"u-shaped",2,200,"I_s",0.0878433571282413,0.101573372196755,0.0137300150685132,15.6301119599391
"u-shaped",2,200,"Modularity",0.270437695833333,0.277003058333333,0.0065653625,2.42768023879561
"u-shaped",2,200,"Nestedness",1.21720742246268,1.25031191094222,0.0331044884795382,2.71970806853614
"u-shaped",2,200,"varz_males",0.722688451347918,0.0795885683671484,-0.64309988298077,-88.9871537010583
"u-shaped",2,200,"zbar_males",5.01603689341362,4.96866726360313,-0.0473696298104818,-0.944363664323944
